ticker,date,accountsPayable,totalCashFromOperatingActivities,changeToNetincome,researchDevelopment,totalStockholderEquity,incomeTaxExpense,netTangibleAssets,effectOfExchangeRate,otherAssets,deferredLongTermAssetCharges,otherLiab,discontinuedOperations,depreciation,nonRecurring,longTermDebt,shortTermInvestments,totalOperatingExpenses,cash,longTermInvestments,capitalExpenditures,dividendsPaid,treasuryStock,repurchaseOfStock,changeToLiabilities,incomeBeforeTax,changeToOperatingActivities,otherCashflowsFromFinancingActivities,totalOtherIncomeExpenseNet,interestExpense,totalCashflowsFromInvestingActivities,totalCurrentLiabilities,effectOfAccountingCharges,otherCurrentAssets,extraordinaryItems,otherCashflowsFromInvestingActivities,operatingIncome,ebit,goodWill,commonStock,otherStockholderEquity,totalAssets,investments,totalLiab,inventory,netIncomeApplicableToCommonShares,sellingGeneralAdministrative,grossProfit,changeToAccountReceivables,issuanceOfStock,netIncome,otherOperatingExpenses,shortLongTermDebt,otherItems,intangibleAssets,netIncomeFromContinuingOps,costOfRevenue,minorityInterest,netReceivables,propertyPlantEquipment,deferredLongTermLiab,totalRevenue,changeToInventory,totalCurrentAssets,netBorrowings,totalCashFromFinancingActivities,otherCurrentLiab,capitalSurplus,changeInCash,retainedEarnings,company_name,sector,subsector
JNJ,2022-01-02,11055000000.0,23410000000.0,-620000000.0,14714000000,74023000000.0,1898000000,-7615000000.0,-178000000.0,17155000000.0,10223000000.0,31784000000.0,,7390000000.0,,29985000000.0,17121000000.0,68528000000,14487000000.0,2384000000.0,-3652000000.0,-11032000000.0,-52157000000.0,-3456000000.0,2437000000.0,22776000000,-3025000000.0,395000000.0,-2471000000,-183000000,-8683000000.0,45226000000.0,,,,-294000000.0,25247000000,25247000000,35246000000.0,3120000000.0,-13058000000.0,182018000000.0,-5388000000.0,107995000000.0,10387000000.0,20878000000,24059000000.0,64020000000,-2402000000.0,1036000000.0,20878000000,,2131000000.0,,46392000000.0,20878000000,29755000000,,15283000000.0,19862000000.0,,93775000000,-1248000000.0,60979000000.0,-990000000.0,-14047000000.0,1112000000.0,,502000000.0,123060000000.0,Johnson & Johnson,Healthcare,Drug Manufacturers—General
JNJ,2021-01-03,9505000000.0,23536000000.0,-1099000000.0,12159000000,63278000000.0,1783000000,-26517000000.0,89000000.0,11877000000.0,8534000000.0,35388000000.0,,7231000000.0,,32635000000.0,11200000000.0,62270000000,13985000000.0,2219000000.0,-3347000000.0,-10481000000.0,-53732000000.0,-3221000000.0,5141000000.0,16497000000,-2960000000.0,-627000000.0,-3817000000,-201000000,-20825000000.0,42493000000.0,,,,-1508000000.0,20314000000,20314000000,36393000000.0,3120000000.0,-15242000000.0,174894000000.0,-8952000000.0,111616000000.0,9344000000.0,14714000000,21684000000.0,54157000000,774000000.0,1114000000.0,14714000000,,1799000000.0,,53402000000.0,14714000000,28427000000,,13576000000.0,19766000000.0,,82584000000,-265000000.0,51237000000.0,7095000000.0,-6120000000.0,1392000000.0,,-3320000000.0,113890000000.0,Johnson & Johnson,Healthcare,Drug Manufacturers—General
JNJ,2019-12-29,8544000000.0,23416000000.0,-2577000000.0,11355000000,59471000000.0,2209000000,-21811000000.0,-9000000.0,10627000000.0,7819000000.0,34799000000.0,,7009000000.0,,26494000000.0,1982000000.0,60796000000,17305000000.0,1887000000.0,-3498000000.0,-9917000000.0,-54308000000.0,-6746000000.0,4060000000.0,17328000000,371000000.0,575000000.0,-3935000000,-318000000,-6194000000.0,35964000000.0,,326000000.0,,382000000.0,21263000000,21263000000,33639000000.0,3120000000.0,-15891000000.0,157728000000.0,-533000000.0,98257000000.0,9020000000.0,15119000000,21885000000.0,54503000000,-289000000.0,954000000.0,15119000000,,1100000000.0,,47643000000.0,15119000000,27556000000,,14481000000.0,18658000000.0,,82059000000,-277000000.0,45274000000.0,-2881000000.0,-18015000000.0,2266000000.0,,-802000000.0,110659000000.0,Johnson & Johnson,Healthcare,Drug Manufacturers—General
JNJ,2018-12-30,7537000000.0,22201000000.0,-28000000.0,10775000000,59752000000.0,2702000000,-18312000000.0,-241000000.0,11305000000.0,7640000000.0,34285000000.0,,6929000000.0,,27687000000.0,1580000000.0,60406000000,18107000000.0,517000000.0,-3670000000.0,-9494000000.0,-49584000000.0,-5868000000.0,3951000000.0,17999000000,-2119000000.0,-148000000.0,-3176000000,-1005000000,-3167000000.0,31230000000.0,,1483000000.0,,-464000000.0,21175000000,21175000000,30453000000.0,3120000000.0,-15222000000.0,152954000000.0,-1337000000.0,93202000000.0,8599000000.0,15297000000,22540000000.0,54490000000,-1185000000.0,949000000.0,15297000000,,2636000000.0,,47611000000.0,15297000000,27091000000,,14098000000.0,17035000000.0,,81581000000,-644000000.0,46033000000.0,-3949000000.0,-18510000000.0,818000000.0,,283000000.0,106216000000.0,Johnson & Johnson,Healthcare,Drug Manufacturers—General
JNPR,2020-12-31,277000000.0,612000000.0,237900000.0,958400000,4543500000.0,7400000,607200000.0,5800000.0,278200000.0,,804400000.0,,206800000.0,,1705800000.0,422000000.0,3999400000,1361900000.0,945700000.0,-100400000.0,-264100000.0,55600000.0,-381100000.0,117500000.0,265200000,-74700000.0,-48100000.0,-180500000,-77000000,-288900000.0,2161100000.0,,60100000.0,,44800000.0,445700000,445700000,3669600000.0,,55600000.0,9378300000.0,250700000.0,4834800000.0,210200000.0,257800000,1169600000.0,2573700000,-76100000.0,54700000.0,257800000,,421500000.0,,266700000.0,257800000,1871400000,,964100000.0,946900000.0,,4445100000,,3271200000.0,416200000.0,-222400000.0,948500000.0,7156900000.0,106500000.0,-2669000000.0,"Juniper Networks, Inc.",Technology,Communication Equipment
JNPR,2019-12-31,219500000.0,528900000.0,257500000.0,955700000,4610600000.0,69400000,1087700000.0,-1200000.0,298000000.0,,838100000.0,,218700000.0,,1687000000.0,742100000.0,3951300000,1215800000.0,806400000.0,-109600000.0,-260100000.0,-18500000.0,-554900000.0,7300000.0,414400000,-141000000.0,-14600000.0,-79700000,-88700000,-528200000.0,1543900000.0,,66800000.0,,44800000.0,494100000,494100000,3337100000.0,,-18500000.0,8837700000.0,-140400000.0,4227100000.0,90600000.0,345000000,1167000000.0,2616800000,-118100000.0,55600000.0,345000000,,,,185800000.0,345000000,1828600000,,879700000.0,1000600000.0,,4445400000,,3209800000.0,-454800000.0,-1228800000.0,851800000.0,7370500000.0,-1229300000.0,-2741400000.0,"Juniper Networks, Inc.",Technology,Communication Equipment
JNPR,2018-12-31,208800000.0,861100000.0,269200000.0,1003200000,4823200000.0,-34200000,1595900000.0,-10600000.0,288100000.0,,820600000.0,,210600000.0,,1789100000.0,1081000000.0,4068000000,2489000000.0,314400000.0,-147400000.0,-249300000.0,-18200000.0,-756600000.0,28200000.0,532700000,-40900000.0,-2700000.0,-46800000,-103200000,564800000.0,1842500000.0,,25700000.0,,44800000.0,579500000,579500000,3108800000.0,4823200000.0,-18200000.0,9363300000.0,771300000.0,4540100000.0,80600000.0,566900000,1158500000.0,2741200000,96300000.0,56900000.0,566900000,7000000.0,349900000.0,,118500000.0,566900000,1906300000,,754600000.0,951700000.0,,4647500000,,4581800000.0,-16900000.0,-968600000.0,865500000.0,7672800000.0,446700000.0,-2831400000.0,"Juniper Networks, Inc.",Technology,Communication Equipment
JNPR,2017-12-31,217600000.0,1259300000.0,38700000.0,980700000,4680900000.0,505600000,1456600000.0,17000000.0,299400000.0,,1278400000.0,,220300000.0,,2136300000.0,1062400000.0,4111400000,2006500000.0,1104500000.0,-151200000.0,-150400000.0,-5400000.0,-725800000.0,44900000.0,811800000,-1900000.0,-2700000.0,-104000000,-101200000,-303000000.0,1738200000.0,,63700000.0,,75000000.0,915800000,915800000,3096200000.0,,-5400000.0,9833800000.0,-199800000.0,5152900000.0,93800000.0,306200000,1175600000.0,3072100000,203800000.0,64500000.0,306200000,7000000.0,,,128100000.0,306200000,1955100000,,852000000.0,1021100000.0,,5027200000,,4184500000.0,16900000.0,-794800000.0,1096400000.0,8042100000.0,178500000.0,-3355800000.0,"Juniper Networks, Inc.",Technology,Communication Equipment
KHC,2020-12-26,4304000000.0,4929000000.0,3157000000.0,119000000,50103000000.0,669000000,-29653000000.0,62000000.0,1814000000.0,,12981000000.0,,969000000.0,,27954000000.0,,20298000000,3417000000.0,,-596000000.0,-1958000000.0,-2311000000.0,,207000000.0,1030000000,532000000.0,-176000000.0,-4857000000,-1394000000,-522000000.0,8061000000.0,,2437000000.0,,74000000.0,5887000000,5887000000,33089000000.0,12000000.0,-1967000000.0,99830000000.0,,49587000000.0,2554000000.0,356000000,3165000000.0,9171000000,-26000000.0,,356000000,,152000000.0,,46667000000.0,361000000,17014000000,140000000.0,2063000000.0,7438000000.0,,26185000000,-266000000.0,10822000000.0,-1197000000.0,-3331000000.0,1832000000.0,55096000000.0,1138000000.0,-2694000000.0,The Kraft Heinz Company,Consumer Defensive,Packaged Foods
KHC,2019-12-28,4003000000.0,3552000000.0,856000000.0,112000000,51623000000.0,728000000,-32575000000.0,-6000000.0,1558000000.0,,13156000000.0,,994000000.0,,28058000000.0,,19409000000,2279000000.0,,-768000000.0,-1953000000.0,-2157000000.0,,-58000000.0,2661000000,-38000000.0,-132000000.0,-2907000000,-1361000000,1511000000.0,7875000000.0,,740000000.0,,603000000.0,5568000000,5568000000,35546000000.0,12000000.0,-1886000000.0,101450000000.0,,49701000000.0,2721000000.0,1935000000,2515000000.0,8195000000,140000000.0,,1935000000,,994000000.0,,48652000000.0,1933000000,16782000000,126000000.0,1973000000.0,7597000000.0,,24977000000,-277000000.0,8097000000.0,-1828000000.0,-3913000000.0,1394000000.0,56828000000.0,1144000000.0,-3060000000.0,The Kraft Heinz Company,Consumer Defensive,Packaged Foods
KHC,2018-12-29,4153000000.0,2574000000.0,13846000000.0,109000000,51657000000.0,-1067000000,-34314000000.0,-132000000.0,1337000000.0,,13410000000.0,,983000000.0,,30770000000.0,,19908000000,1130000000.0,,-826000000.0,-3183000000.0,-2225000000.0,,-23000000.0,-11321000000,491000000.0,-28000000.0,-17681000000,-1284000000,288000000.0,7503000000.0,,2597000000.0,,1344000000.0,6360000000,6360000000,36503000000.0,12000000.0,-1943000000.0,103461000000.0,,51683000000.0,2667000000.0,-10192000000,2604000000.0,9073000000,-2280000000.0,,-10192000000,,377000000.0,,49468000000.0,-10254000000,17195000000,121000000.0,2281000000.0,7078000000.0,,26268000000,-251000000.0,9075000000.0,-152000000.0,-3363000000.0,1537000000.0,58723000000.0,-633000000.0,-4853000000.0,The Kraft Heinz Company,Consumer Defensive,Packaged Foods
KHC,2017-12-30,4362000000.0,501000000.0,-8107000000.0,93000000,65863000000.0,-5482000000,-38394000000.0,57000000.0,1573000000.0,,15554000000.0,,1031000000.0,,28224000000.0,,18751000000,1629000000.0,,-1194000000.0,-2888000000.0,-1278000000.0,,441000000.0,5450000000,-940000000.0,18000000.0,-1875000000,-1234000000,1177000000.0,10154000000.0,,655000000.0,,2371000000.0,7325000000,7325000000,44825000000.0,12000000.0,-1054000000.0,120092000000.0,,54016000000.0,2760000000.0,10941000000,2079000000.0,9497000000,-2629000000.0,,10941000000,,2733000000.0,,59432000000.0,10932000000,16579000000,213000000.0,1812000000.0,7061000000.0,,26076000000,-236000000.0,7201000000.0,-1351000000.0,-4221000000.0,1438000000.0,58634000000.0,-2486000000.0,8495000000.0,The Kraft Heinz Company,Consumer Defensive,Packaged Foods
KLAC,2021-06-30,342083000.0,2185026000.0,20612000.0,928487000,3377554000.0,283101000,181071000.0,13460000.0,612483000.0,270461000.0,1298749000.0,,329435000.0,,3422767000.0,1059912000.0,4432093000,1434610000.0,,-231628000.0,-559353000.0,-75557000.0,-994969000.0,80537000.0,2360454000,149405000.0,,-126187000,-157328000,-500404000.0,2103227000.0,,153166000.0,,3454000.0,2486641000,2486641000,2011172000.0,153000.0,-75557000.0,10271124000.0,-290918000.0,6895482000.0,1575380000.0,2078292000,731441000.0,4146569000,-203155000.0,86098000.0,2078292000,,,,1185311000.0,2077353000,2772165000,-1912000.0,1396531000.0,765910000.0,,6918734000,-270100000.0,5696248000.0,-29657000.0,-1497881000.0,918232000.0,2175835000.0,200201000.0,1277123000.0,KLA Corporation,Technology,Semiconductor Equipment & Materials
KLAC,2020-06-30,264280000.0,1778850000.0,301381000.0,863864000,2665424000.0,101686000,-771391000.0,-1926000.0,498986000.0,236797000.0,1358609000.0,,348049000.0,,3469670000.0,746063000.0,4049402000,1234409000.0,,-152675000.0,-522421000.0,-79774000.0,-875344000.0,141610000.0,1316711000,-35796000.0,1697000.0,-440311000,-160274000,-258874000.0,1699786000.0,,149844000.0,,5439000.0,1757022000,1757022000,2045402000.0,155000.0,-79774000.0,9279960000.0,-21495000.0,6598950000.0,1310985000.0,1216785000,735977000.0,3356863000,-118362000.0,75634000.0,1216785000,,,,1391413000.0,1215025000,2449561000,15586000.0,1207289000.0,620614000.0,,5806424000,-74817000.0,4723545000.0,20799000.0,-1299635000.0,720266000.0,2090113000.0,218415000.0,654930000.0,KLA Corporation,Technology,Semiconductor Equipment & Materials
KLAC,2019-06-30,202416000.0,1152632000.0,70134000.0,711030000,2659108000.0,121214000,-1113420000.0,-33000.0,472114000.0,206141000.0,1388954000.0,,233224000.0,,3173383000.0,723391000.0,3181255000,1015994000.0,,-130498000.0,-469363000.0,-73029000.0,-1132719000.0,-22237000.0,1296231000,-98394000.0,-1162000.0,-91418000,-124604000,-1180982000.0,1768486000.0,,140675000.0,,4243000.0,1387649000,1387649000,2211858000.0,159000.0,-73029000.0,9008516000.0,763556000.0,6330823000.0,1262500000.0,1175617000,600848000.0,2699527000,-146151000.0,64828000.0,1175617000,,249999000.0,,1560670000.0,1175017000,1869377000,18585000.0,1084128000.0,448799000.0,,4568904000,-59561000.0,4315075000.0,1181311000.0,-360005000.0,646044000.0,2017153000.0,-388388000.0,714825000.0,KLA Corporation,Technology,Semiconductor Equipment & Materials
KLAC,2018-06-30,169354000.0,1229120000.0,171430000.0,608531000,1620511000.0,653666000,1246480000.0,696000.0,429282000.0,193200000.0,566436000.0,,62684000.0,,2237402000.0,1475936000.0,2499507000,1404382000.0,,-66947000.0,-395665000.0,-53933000.0,-231925000.0,121235000.0,1455931000,327144000.0,-1162000.0,-81263000,-114376000,291618000.0,1214270000.0,,38071000.0,,3970000.0,1537194000,1537194000,354698000.0,156000.0,-53933000.0,5638619000.0,371998000.0,4018108000.0,931845000.0,802265000,444935000.0,2590660000,-76033000.0,61444000.0,802265000,,,,19333000.0,802265000,1446041000,,651678000.0,286306000.0,,4036701000,-179605000.0,4549000000.0,-697557000.0,-1270103000.0,530821000.0,617843000.0,251331000.0,1056445000.0,KLA Corporation,Technology,Semiconductor Equipment & Materials
KMB,2021-12-31,3840000000.0,2730000000.0,122000000.0,,514000000.0,479000000,-2136000000.0,-11000000.0,747000000.0,,1791000000.0,,748000000.0,,8107000000.0,,16597000000,270000000.0,290000000.0,-1007000000.0,-1516000000.0,-8422000000.0,-400000000.0,627000000.0,2323000000,-123000000.0,-84000000.0,-520000000,-256000000,-1056000000.0,6749000000.0,,849000000.0,,-10000000.0,2843000000,2843000000,1840000000.0,473000000.0,-3239000000.0,17837000000.0,-82000000.0,17100000000.0,2239000000.0,1814000000,3286000000.0,6142000000,-37000000.0,65000000.0,1814000000,13000000,315000000.0,,810000000.0,1844000000,13298000000,223000000.0,2207000000.0,8585000000.0,,19440000000,-417000000.0,5565000000.0,239000000.0,-1696000000.0,1175000000.0,605000000.0,-33000000.0,7858000000.0,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products
KMB,2020-12-31,3336000000.0,3729000000.0,312000000.0,,626000000.0,676000000,-2101000000.0,4000000.0,740000000.0,,1882000000.0,,702000000.0,,7886000000.0,,15618000000,303000000.0,300000000.0,-1217000000.0,-1451000000.0,-8071000000.0,-700000000.0,239000000.0,3072000000,83000000.0,-63000000.0,-450000000,-252000000,-2305000000.0,6443000000.0,,733000000.0,,27000000.0,3522000000,3522000000,1895000000.0,473000000.0,-3172000000.0,17523000000.0,-63000000.0,16654000000.0,1903000000.0,2352000000,3512000000.0,7105000000,95000000.0,217000000.0,2352000000,71000000,263000000.0,,832000000.0,2396000000,12035000000,243000000.0,2235000000.0,8582000000.0,,19140000000,-96000000.0,5174000000.0,430000000.0,-1567000000.0,1172000000.0,657000000.0,-139000000.0,7567000000.0,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products
KMB,2019-12-31,3055000000.0,2736000000.0,185000000.0,,-33000000.0,576000000,-1529000000.0,1000000.0,616000000.0,,1654000000.0,,682000000.0,,6242000000.0,,15196000000,442000000.0,268000000.0,-1209000000.0,-1408000000.0,-7748000000.0,-800000000.0,-153000000.0,2773000000,-37000000.0,-114000000.0,-481000000,-261000000,-1042000000.0,6919000000.0,,562000000.0,,-45000000.0,3254000000,3254000000,1467000000.0,473000000.0,-3294000000.0,15283000000.0,-26000000.0,15089000000.0,1790000000.0,2157000000,3199000000.0,6451000000,-116000000.0,228000000.0,2157000000,-2000000,759000000.0,,29000000.0,2197000000,11999000000,227000000.0,2263000000.0,7846000000.0,,18450000000,24000000.0,5057000000.0,302000000.0,-1792000000.0,1000000000.0,556000000.0,-97000000.0,6686000000.0,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products
KMB,2018-12-31,3190000000.0,2970000000.0,461000000.0,,-287000000.0,471000000,-1761000000.0,-30000000.0,620000000.0,,1717000000.0,,710000000.0,,6311000000.0,,15460000000,539000000.0,224000000.0,-877000000.0,-1386000000.0,-7255000000.0,-800000000.0,392000000.0,1916000000,27000000.0,-57000000.0,-1110000000,-263000000,-902000000.0,6536000000.0,,525000000.0,,5000000.0,3026000000,3026000000,1474000000.0,473000000.0,-3299000000.0,14518000000.0,-81000000.0,14564000000.0,1813000000.0,1410000000,3151000000.0,6138000000,33000000.0,62000000.0,1410000000,-39000000,713000000.0,,,1445000000,12348000000,241000000.0,2164000000.0,7159000000.0,,18486000000,-127000000.0,5041000000.0,66000000.0,-2115000000.0,1056000000.0,548000000.0,-77000000.0,5947000000.0,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products
KO,2020-12-31,3517000000.0,9844000000.0,-129000000.0,,19299000000.0,1981000000,-9251000000.0,76000000.0,4870000000.0,2460000000.0,9986000000.0,,1536000000.0,,40125000000.0,4119000000.0,23057000000,6795000000.0,22311000000.0,-1177000000.0,-7047000000.0,-66617000000.0,-118000000.0,-860000000.0,9749000000,585000000.0,310000000.0,-208000000,-1437000000,-1477000000.0,14601000000.0,,152000000.0,,122000000.0,9957000000,9957000000,17506000000.0,1760000000.0,-14601000000.0,87296000000.0,252000000.0,66012000000.0,3266000000.0,7747000000,9579000000.0,19581000000,882000000.0,647000000.0,7747000000,45000000,490000000.0,,11044000000.0,7768000000,13433000000,1985000000.0,3144000000.0,12325000000.0,,33014000000,99000000.0,19240000000.0,-1862000000.0,-8070000000.0,2167000000.0,17601000000.0,373000000.0,66555000000.0,The Coca-Cola Company,Consumer Defensive,Beverages—Non-Alcoholic
KO,2019-12-31,3804000000.0,10471000000.0,-180000000.0,,18981000000.0,1801000000,-7785000000.0,-72000000.0,5264000000.0,2412000000.0,9662000000.0,,1365000000.0,,27537000000.0,4695000000.0,26641000000,6480000000.0,21730000000.0,-2054000000.0,-6845000000.0,-65788000000.0,-1103000000.0,1318000000.0,10786000000,-707000000.0,-227000000.0,161000000,-946000000,-3976000000.0,26973000000.0,,57000000.0,,-56000000.0,10625000000,10625000000,16764000000.0,1760000000.0,-13544000000.0,86381000000.0,2269000000.0,65283000000.0,3379000000.0,8920000000,12011000000.0,22647000000,-158000000.0,1012000000.0,8920000000,11000000,4253000000.0,,10002000000.0,8985000000,14619000000,2117000000.0,3971000000.0,12210000000.0,,37266000000,-183000000.0,20411000000.0,-1841000000.0,-9004000000.0,1636000000.0,17154000000.0,-2581000000.0,65855000000.0,The Coca-Cola Company,Consumer Defensive,Beverages—Non-Alcoholic
KO,2018-12-31,2719000000.0,7627000000.0,1347000000.0,,16981000000.0,1749000000,-4606000000.0,-262000000.0,5563000000.0,2674000000.0,9960000000.0,,1086000000.0,,25416000000.0,7038000000.0,24097000000,9077000000.0,21538000000.0,-1548000000.0,-6644000000.0,-64533000000.0,-1912000000.0,-251000000.0,8225000000,-796000000.0,-272000000.0,-1978000000,-950000000,5927000000.0,28782000000.0,,113000000.0,,-60000000.0,10203000000,10203000000,14109000000.0,1760000000.0,-12814000000.0,83216000000.0,7188000000.0,64158000000.0,3071000000.0,6434000000,11013000000.0,21233000000,27000000.0,1476000000.0,6434000000,17000000,5003000000.0,,7478000000.0,6476000000,13067000000,2077000000.0,3685000000.0,9598000000.0,,34300000000,-203000000.0,24930000000.0,-2995000000.0,-10347000000.0,598000000.0,16520000000.0,2945000000.0,63234000000.0,The Coca-Cola Company,Consumer Defensive,Beverages—Non-Alcoholic
KO,2017-12-31,2288000000.0,7041000000.0,1091000000.0,,17072000000.0,5607000000,436000000.0,241000000.0,3231000000.0,330000000.0,10504000000.0,,1260000000.0,,31221000000.0,14669000000.0,26872000000,6006000000.0,23281000000.0,-1750000000.0,-6320000000.0,-60982000000.0,-3682000000.0,-573000000.0,6890000000,4558000000.0,-95000000.0,-2450000000,-853000000,-2312000000.0,27194000000.0,,7646000000.0,,-80000000.0,9340000000,9340000000,9401000000.0,1760000000.0,-10305000000.0,87896000000.0,-602000000.0,68919000000.0,2655000000.0,1248000000,12901000000.0,22491000000,-108000000.0,1595000000.0,1248000000,250000000,3298000000.0,,7235000000.0,1283000000,13721000000,1905000000.0,3667000000.0,8203000000.0,,36212000000,-276000000.0,36545000000.0,1055000000.0,-7447000000.0,2023000000.0,15864000000.0,-2477000000.0,60430000000.0,The Coca-Cola Company,Consumer Defensive,Beverages—Non-Alcoholic
